,loan_status,term,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F5,G1,G2,verification_status_Source Verified,verification_status_Verified,application_type_Joint App,initial_list_status_w,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,OWN,RENT,earliest_cr_year
143,1,60,12600.0,14.85,298.77,175000.0,11.75,14.0,1.0,16659.0,47.5,25.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1989
144,1,36,11000.0,16.59,389.94,55000.0,16.85,6.0,0.0,5739.0,61.1,14.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2000
145,1,36,4000.0,11.99,132.84,41501.0,12.9,8.0,0.0,8485.0,36.3,12.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2005
146,1,36,20000.0,11.48,659.33,60000.0,22.62,10.0,0.0,29929.0,61.5,20.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2000
147,1,36,10000.0,9.17,318.79,59307.0,32.7,17.0,0.0,24399.0,59.5,30.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1996
148,0,36,18850.0,21.48,714.83,55000.0,15.56,11.0,0.0,6069.0,38.4,26.0,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1997
149,1,60,21000.0,11.99,467.03,82000.0,15.07,18.0,0.0,27092.0,35.0,34.0,2.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1989
150,1,36,10500.0,8.49,331.42,60000.0,15.39,13.0,1.0,10760.0,62.6,19.0,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
151,0,36,4575.0,17.27,163.73,56000.0,10.03,12.0,0.0,2380.0,27.0,17.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,2001
152,1,36,5000.0,11.48,164.84,17000.0,27.9,8.0,0.0,6378.0,44.3,11.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2011
153,1,36,8000.0,6.99,246.99,45000.0,15.15,12.0,0.0,5890.0,23.7,26.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2002
154,0,36,5000.0,11.99,166.05,30000.0,9.16,12.0,2.0,5426.0,28.3,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2005
155,1,36,9075.0,5.32,273.3,40000.0,8.39,15.0,0.0,12854.0,16.3,26.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1984
156,1,36,12500.0,7.49,388.78,52000.0,6.83,5.0,0.0,10009.0,80.7,7.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2004
157,0,60,19600.0,15.77,474.25,80000.0,18.99,15.0,0.0,11038.0,81.1,26.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
158,1,36,35000.0,13.99,1196.05,90000.0,10.97,5.0,0.0,2193.0,12.3,7.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012
159,1,60,28000.0,8.49,574.33,75000.0,24.83,16.0,0.0,18002.0,72.0,23.0,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2004
160,0,60,14000.0,15.77,338.75,45500.0,19.24,10.0,0.0,6297.0,25.9,12.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1981
161,1,36,16000.0,9.8,514.78,99906.0,6.97,10.0,1.0,12632.0,69.8,26.0,4.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1993
162,1,36,14000.0,5.32,421.61,120000.0,6.73,13.0,0.0,15686.0,16.9,20.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1999
163,1,36,24000.0,8.49,757.51,72000.0,22.8,16.0,0.0,20014.0,34.3,52.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1997
164,1,36,35000.0,13.99,1196.05,75000.0,18.19,17.0,0.0,22755.0,69.6,32.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2002
165,1,36,8000.0,11.48,263.74,21610.0,31.06,9.0,0.0,8898.0,48.4,10.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2009
166,1,36,3600.0,13.44,122.07,25000.0,26.45,23.0,0.0,4419.0,30.7,39.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2007
167,1,36,10500.0,13.99,358.82,110000.0,30.73,19.0,0.0,28822.0,81.2,38.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
168,1,36,3000.0,11.48,98.9,105000.0,12.09,11.0,0.0,5560.0,57.9,22.0,2.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1994
169,1,36,16000.0,14.85,553.48,43000.0,17.11,13.0,0.0,10130.0,51.2,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2010
170,1,36,8000.0,7.49,248.82,57000.0,25.01,19.0,0.0,15916.0,41.1,31.0,2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2000
171,1,36,19500.0,7.49,606.49,85000.0,13.74,8.0,0.0,18662.0,70.7,20.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2001
172,1,36,2000.0,8.49,63.13,140000.0,6.78,7.0,0.0,4110.0,6.8,16.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1985
173,1,36,16000.0,5.32,481.84,96000.0,14.45,23.0,0.0,21922.0,29.8,38.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1990
174,1,36,3500.0,10.78,114.23,122400.0,17.97,16.0,3.0,27242.0,58.6,30.0,5.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1997
175,1,36,24000.0,11.48,791.2,95000.0,26.89,9.0,0.0,18255.0,102.0,12.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2008
176,1,36,6000.0,5.32,180.69,120000.0,3.98,14.0,0.0,7763.0,19.4,21.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2000
177,1,36,24000.0,7.91,751.08,100000.0,26.83,21.0,0.0,35994.0,56.4,39.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1993
178,0,60,14875.0,18.49,381.71,37231.0,36.3,24.0,1.0,4665.0,27.9,49.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2000
179,1,36,10000.0,11.99,332.1,45000.0,37.55,19.0,1.0,8339.0,24.4,40.0,2.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1986
180,1,36,15000.0,6.99,463.09,93000.0,14.86,8.0,0.0,14914.0,43.2,17.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1993
181,1,36,10000.0,5.32,301.15,68000.0,14.61,11.0,0.0,15206.0,46.6,32.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1987
182,1,60,24000.0,19.48,628.93,97000.0,7.23,14.0,0.0,16424.0,52.5,38.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1997
183,1,60,23525.0,17.97,597.0,70000.0,13.33,13.0,1.0,28738.0,90.9,22.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
184,1,36,11000.0,10.78,358.99,297000.0,12.69,12.0,0.0,34746.0,61.9,33.0,7.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1992
185,1,36,24000.0,9.17,765.1,210000.0,20.16,18.0,0.0,16417.0,65.1,35.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2002
186,1,36,16000.0,8.49,505.01,140000.0,14.68,19.0,0.0,28430.0,77.3,25.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2000
187,0,60,15000.0,7.91,303.51,90000.0,17.07,20.0,0.0,20125.0,62.0,25.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2001
188,0,36,5000.0,11.99,166.05,60000.0,19.56,13.0,0.0,15996.0,50.8,19.0,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2009
189,1,36,15000.0,10.78,489.52,85000.0,10.14,16.0,0.0,8768.0,44.7,21.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2009
190,1,36,15000.0,9.8,482.61,60000.0,25.56,19.0,0.0,15448.0,25.5,53.0,3.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1977
191,1,36,3500.0,13.99,119.61,105000.0,17.65,9.0,0.0,22712.0,78.9,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1986
192,1,36,20000.0,9.17,637.58,130000.0,12.77,8.0,0.0,12187.0,36.5,13.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2011
193,1,60,35000.0,18.49,898.13,132500.0,14.48,16.0,0.0,27946.0,83.9,25.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
194,1,36,2000.0,11.99,66.42,180000.0,12.66,10.0,0.0,4016.0,75.8,32.0,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1984
195,1,36,12000.0,9.8,386.09,39500.0,25.43,9.0,0.0,9332.0,65.7,10.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2003
196,1,36,8000.0,6.99,246.99,80000.0,18.92,17.0,0.0,5387.0,36.2,25.0,2.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2004
197,0,36,10000.0,9.8,321.74,92000.0,10.55,8.0,0.0,9560.0,54.6,27.0,5.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1996
198,1,36,35000.0,13.99,1196.05,100000.0,19.43,12.0,0.0,31610.0,80.6,22.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1986
199,1,60,25600.0,7.91,517.98,150000.0,10.88,10.0,0.0,15837.0,31.9,39.0,2.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2005
200,1,36,4325.0,11.99,143.64,90000.0,16.96,17.0,1.0,15676.0,37.8,23.0,3.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1997
201,1,36,6000.0,6.99,185.24,48000.0,33.78,18.0,0.0,7204.0,26.6,30.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1983
202,0,60,18200.0,15.77,440.37,65000.0,29.28,27.0,1.0,7411.0,59.8,38.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2004
203,1,36,10000.0,6.99,308.73,54000.0,19.38,11.0,0.0,13447.0,65.3,18.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2000
204,1,60,30000.0,13.44,689.37,81000.0,12.03,12.0,0.0,18471.0,52.5,18.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1989
205,1,36,13200.0,5.32,397.52,150000.0,15.45,14.0,0.0,42605.0,27.7,30.0,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1996
206,1,36,10000.0,6.99,308.73,220000.0,4.76,8.0,1.0,6666.0,47.6,14.0,2.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2003
207,1,36,3000.0,11.48,98.9,75000.0,22.82,13.0,0.0,11907.0,56.4,25.0,2.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2004
208,1,36,20000.0,9.8,643.47,96000.0,19.04,9.0,0.0,8516.0,37.8,14.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1996
209,1,60,13875.0,11.99,308.58,32500.0,23.53,7.0,0.0,10580.0,81.4,15.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2001
210,1,36,18000.0,6.49,551.61,76000.0,14.4,20.0,0.0,19182.0,26.9,41.0,4.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1994
211,0,36,15225.0,8.49,480.55,40000.0,21.21,12.0,1.0,5278.0,31.0,30.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1999
212,0,60,16000.0,11.48,351.73,65000.0,21.16,13.0,1.0,12669.0,53.9,18.0,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2001
213,0,60,21000.0,9.8,444.13,125000.0,6.2,16.0,0.0,4994.0,3.2,21.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2003
214,0,60,13000.0,16.59,320.23,40000.0,16.74,6.0,0.0,18114.0,100.6,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2000
215,1,36,20000.0,7.91,625.9,120000.0,4.99,19.0,0.0,1801.0,2.5,31.0,2.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1987
216,1,36,31075.0,7.49,966.49,70000.0,17.18,10.0,0.0,31640.0,48.6,28.0,3.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1991
217,1,36,18000.0,6.99,555.71,120000.0,14.88,7.0,0.0,41266.0,63.5,13.0,3.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1983
218,1,36,5000.0,9.17,159.4,74967.0,33.39,9.0,1.0,8770.0,58.5,35.0,7.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1998
219,1,36,4675.0,17.27,167.31,13000.0,34.07,6.0,0.0,3394.0,44.1,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1996
220,1,36,6000.0,9.8,193.05,85140.0,14.42,11.0,0.0,11210.0,57.5,12.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012
221,1,60,12000.0,12.88,272.31,90000.0,12.62,11.0,1.0,8275.0,30.6,30.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2002
222,1,60,13000.0,13.99,302.42,115000.0,9.9,9.0,0.0,16440.0,45.2,21.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2001
223,1,36,1800.0,11.48,59.34,50000.0,20.38,9.0,0.0,10140.0,95.7,15.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2002
224,1,36,4475.0,16.59,158.64,114000.0,8.36,5.0,1.0,5153.0,44.0,40.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2000
225,1,36,14400.0,6.49,441.29,70000.0,16.32,21.0,0.0,14446.0,74.8,26.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
226,1,36,5875.0,7.91,183.86,70000.0,9.53,9.0,1.0,5814.0,45.1,18.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2002
227,1,36,20000.0,17.97,722.75,180000.0,25.1,13.0,0.0,59126.0,92.1,30.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1989
228,1,36,10000.0,6.99,308.73,115000.0,23.26,17.0,0.0,25824.0,72.9,39.0,5.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2002
229,1,60,34100.0,12.88,773.79,92892.0,29.14,13.0,0.0,21449.0,65.2,39.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1994
230,1,36,24000.0,11.48,791.2,56457.0,12.37,5.0,0.0,22849.0,86.5,6.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2004
231,1,36,5200.0,10.78,169.71,160000.0,8.0,6.0,0.0,8211.0,39.7,23.0,4.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1987
232,1,36,16800.0,11.99,557.93,50000.0,5.76,10.0,1.0,6920.0,40.7,30.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2005
